,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1263,M058,0,91.27239222,96.8434,87.5497,3.7868,4.1934,6.834627635,7.16736,6.54053,0.0158,6.3304,16.57080318,19.8478,0,19.0954,2.5715,83.39977561,90.9091,0,66.4509,3.5309,120.6210202,126.364,114.724,4.8877,3.862,14.05510456,15.9042,11.3892,1.1016,7.1126,77.5885783,82.9966,74.0455,3.6714,3.9163,91.29747356,126.364,74.0455,148.6483,7.094,,,,,
1264,M058,0,89.18834648,94.3967,85.9716,2.5932,3.8572,6.883155036,7.23175,6.54083,0.0362,6.7033,14.54420698,19.9137,0,27.1936,2.102,86.98546028,95.8466,80,12.2386,2.9996,120.7045831,123.705,115.197,2.4001,3.6555,13.35615791,15.2527,11.7813,1.2589,6.9767,75.25837527,84.2374,72.1253,3.197,3.7127,89.15106624,123.705,72.1253,157.5608,7.0683,,,,,
1265,M058,0,87.0860478,99.0295,78.7476,14.1196,5.6499,7.415873287,8.08807,6.56555,0.0261,6.6007,15.91044296,20,0,17.7269,3.6427,87.60906754,162.602,0,170.4725,4.0858,115.2183999,122.553,107.162,7.08,4.9958,10.68654354,13.7833,8.67004,1.6259,7.3583,72.27752522,82.8489,65.0944,11.0561,5.1855,87.00875585,122.553,65.0944,163.5139,7.2726,,,,,
1266,M058,1,88.60513976,96.2908,80.6213,12.4612,4.6031,6.212622992,6.70013,5.336,0.0641,7.1534,16.92115072,19.9933,11.3293,11.7051,2.695,97.67234529,127.389,0,194.1509,3.8339,116.2252596,125.832,104.976,18.7467,4.465,11.14476125,12.4374,8.60901,0.9894,6.5764,74.25915155,79.5107,67.4873,8.255,4.4278,88.58926205,125.832,67.4873,157.2776,7.2005,,,,,
1267,M058,0,92.6880955,100.675,86.4373,11.3632,4.555,6.9252352,7.37854,6.00464,0.0304,6.7607,15.15027784,18.9753,0,18.3652,2.5344,87.89098852,107.143,77.0218,34.9659,3.7643,123.0423587,130.293,114.872,5.2986,4.2832,12.86008932,14.2624,10.9604,0.6049,6.8855,77.87317558,88.9641,71.2095,13.161,4.3495,92.71747482,130.293,71.2095,169.5965,7.2668,,,,,
1268,M058,0,79.55241545,83.0433,75.1426,3.3769,3.6286,7.180444869,8.04901,6.30493,0.1711,7.5247,15.85807919,19.9933,4.61255,25.983,1.7016,81.44381977,150,0,305.178,3.1535,108.479418,110.677,105.98,1.3356,3.358,9.253737857,9.80835,8.91571,0.058,5.7206,65.75903068,68.6098,63.1446,2.3329,3.5359,79.5617491,110.677,63.1446,142.8602,7.0129,,,,,
1269,M058,0,83.27950262,90.34,77.8539,10.868,3.1741,6.852936755,7.01447,6.73737,0.0043,5.554,4.680432228,9.43841,0,4.3031,0.5126,82.33977908,157.48,0,331.0524,3.13,115.7847993,119.717,111.179,5.6116,3.1176,12.5696979,15.6937,10.5316,2.8019,6.8088,70.61249389,77.7087,64.8876,11.1371,3.063,82.92313498,119.717,64.8876,153.3943,7.0216,,,,,
1270,F063,0,112.5985989,164.494,0,389.1579,3.6807,-3.290774649,-0.0195312,-10,3.5323,8.8768,16.6954818,19.9933,11.988,7.6343,1.6392,87.13635476,107.143,47.619,80.0223,3.2672,154.6012261,198.121,0,629.2018,3.6111,7.046964837,9.91516,1.27716,3.9544,7.1516,70.494801,86.3644,54.6071,54.2286,3.7532,113.4518414,169.495,54.6071,937.4292,7.8837,,,,,
1271,F063,0,108.1641787,156.369,0,1134.8145,3.3832,-0.761143055,1.36688,-5.24994,1.4388,8.3459,13.28170224,19.9534,5.66519,39.4383,1.492,84.60082415,173.913,0,833.9945,3.3089,147.0633182,248.489,0,3114.4373,3.3832,7.128249035,9.85413,1.29089,3.0545,7.3921,77.00814598,125.389,0,288.5605,3.5711,115.4516108,248.489,55.3752,797.2933,7.9249,,,,,
1272,F063,0,90.77636287,99.2966,81.0993,14.5942,4.7006,-0.900354329,0.117493,-2.44568,0.3871,8.1907,14.55190659,20,0,21.8832,2.7627,87.22993577,105.634,41.3793,66.5914,3.7759,99.16261296,116.349,85.6554,57.7684,4.4253,4.407503968,6.74591,3.06702,1.1714,6.7675,78.67591773,83.5284,74.5182,3.7361,4.2002,90.55501139,116.349,74.5182,70.5349,6.7915,,,,,
1273,F063,0,83.77584035,111.839,0,1228.0636,3.835,-1.26286254,1.51001,-10,3.1493,8.954,10.66399181,19.9867,0,32.0266,2.4528,109.9959389,180.18,0,2840.3748,4.1998,91.72953329,141.814,0,1591.3568,3.7252,5.281419953,8.14361,0.909423,2.913,7.1764,72.33560371,99.9831,0,1186.5309,3.7284,96.62222771,141.814,69.4666,91.4214,6.8693,,,,,
1274,F063,0,104.7778654,113.518,100.17,8.0492,3.6441,-0.791415659,1.3327,-2.77588,0.6988,8.179,12.2608919,16.7598,0,31.1746,1.599,86.59879425,179.641,0,651.8943,3.2676,123.6928121,144.414,112.716,76.1607,3.6103,1.763216243,2.57111,0.334167,0.6406,5.9871,81.5845341,96.6449,73.5728,29.9389,3.6043,104.44673,138.83,73.5728,229.0536,7.2322,,,,,
1275,F063,0,94.59090124,138.632,0,831.7858,4.608,-1.870708159,2.23297,-6.90887,2.1989,9.0318,13.1889148,20,0,26.0719,2.9851,85.86704543,171.429,0,457.305,3.95,122.3118887,240.838,0,1965.8722,4.5797,5.646013446,7.43408,4.65698,0.3962,6.6606,69.14639046,96.2313,-4.18083,603.6991,4.637,99.55386459,240.838,-4.18083,561.4653,7.8488,,,,,
1276,F063,1,94.78239697,120.534,0,266.9616,4.1613,3.221488651,4.72321,1.1438,0.4037,8.0748,14.46131066,19.9933,6.76743,16.4311,2.565,85.7653457,174.419,0,492.892,4.0794,110.8724619,184.325,0,565.7438,4.1295,5.623889125,6.94275,5.14679,0.3464,5.3642,78.4315816,99.0968,0,183.359,3.9719,95.34688313,174.783,36.5867,151.8863,7.2312,,,,,
1277,F063,0,78.35778529,92.0429,70.0476,30.976,4.2982,0.247864095,2.0755,-4.55719,3.0089,8.1981,15.96349113,19.98,0,19.6629,2.2889,89.27007497,103.448,45.1128,73.3715,3.1869,106.9406938,131.002,88.9345,147.6437,4.2004,10.12691741,12.9501,6.9931,1.6283,7.301,60.79539612,70.6482,52.746,16.2605,4.1481,78.05423796,131.002,52.746,197.689,7.2783,,,,,
1278,F063,0,79.10494351,94.6875,0,586.0928,2.8307,-3.00302281,-0.722961,-7.29797,3.243,7.9845,11.59004549,16.4204,4.62463,16.5962,1.1293,79.02311453,178.042,0,1801.3555,2.6967,88.40938342,113.336,0,768.2209,2.8307,8.244424894,11.3861,7.10449,1.8537,6.4558,66.64525064,78.8608,0,437.158,2.9455,85.21459186,113.336,66.3942,71.1723,6.8188,,,,,
1279,F063,0,104.1965707,117.357,0,61.0112,3.3918,-0.847628453,2.92175,-6.84937,3.3549,8.8168,13.05602345,17.452,4.14279,24.4233,1.0484,99.80876303,127.389,58.2524,197.3206,2.961,132.287519,157.146,0,151.8784,3.3357,8.392825045,15.6692,2.57568,21.7049,7.2147,78.40179492,94.1043,61.3426,45.2963,3.3301,104.7572491,157.146,61.3426,388.131,7.4461,,,,,
1280,F069,0,99.27288934,104.98,93.2044,8.6742,3.5522,-0.57666584,0.505371,-2.146,0.2568,7.4939,16.05445553,19.9734,0,31.1642,1.3233,79.19963004,90.9091,0,103.8968,3.1702,126.6244468,133.188,121.253,6.5555,3.4337,24.91110352,26.1826,23.7778,0.3995,6.7454,84.24781657,90.1753,79.4516,8.4113,3.4652,99.17602327,132.893,79.4516,142.9158,7.1256,,,,,
1281,F069,0,105.0255028,111.719,98.0736,8.7786,3.653,-2.328857547,-0.275574,-6.34094,1.4794,8.1753,6.869595385,8.16771,5.27333,1.6789,1.1554,90.37751899,105.448,72.2892,50.8342,3.2714,128.7780235,132.804,122.553,5.0031,3.466,21.74564769,22.4884,21.1548,0.1026,6.1142,90.62513522,101.785,80.4856,11.6087,3.5177,105.2033157,132.804,80.4856,129.4327,7.1009,,,,,
1282,F069,0,102.0483255,106.226,97.1482,3.8452,4.4525,-0.576662344,0.40741,-2.24884,0.2984,7.5331,14.78251632,19.7239,0,13.2182,2.9264,69.35687267,89.6861,33.7079,34.7688,3.6541,128.0200678,132.39,121.194,4.7996,3.9704,23.79832182,24.9512,23.0667,0.184,6.4608,86.58947429,93.5726,82.4649,4.7254,4.2288,101.9826666,132.39,82.4649,123.999,7.0782,,,,,
1283,F069,0,93.58558193,102.298,82.9194,17.1159,4.0915,-0.357578395,0.924072,-5.12604,0.8604,8.0149,14.94647223,19.0054,5.5499,20.015,2.0564,89.48442432,106.762,46.4756,82.3298,3.4559,118.6329349,126.896,112.391,8.1299,3.9255,25.77569269,26.738,24.9191,0.2633,6.5386,78.72503381,87.2802,70.7368,15.9348,4.0027,93.48296657,126.896,70.7368,139.6381,7.219,,,,,
1284,F069,0,96.35820765,100.821,92.3727,2.96,3.6836,-1.15160804,0.000305176,-4.38385,0.6872,7.8153,11.85714721,17.1135,0,20.0191,1.8564,81.25470868,90.9091,71.5137,21.2742,2.9811,119.9749899,123.823,115.374,5.2694,3.5769,25.7287086,26.4313,24.5361,0.211,6.4128,82.27930499,89.6435,78.0041,3.6582,3.4706,96.19459231,123.114,78.0041,125.808,7.0171,,,,,
1285,F069,0,99.69305771,105.918,89.1512,9.3436,5.6202,-0.835688104,0.555115,-4.43329,0.595,8.1701,15.31646184,20,0,27.6471,3.5025,89.24930928,173.913,0,210.0754,4.4218,119.2089098,133.365,112.952,11.528,5.1008,26.22918114,27.5711,25.4425,0.195,6.5666,86.1866289,93.4839,74.4296,11.7335,5.1811,99.63667339,133.365,74.4296,105.2741,7.1406,,,,,
1286,F069,1,107.9390204,113.779,101.846,3.2552,3.9794,-0.322818598,1.6568,-7.74445,2.305,8.3961,13.3946229,20,3.95179,24.2817,2.0679,83.76782666,118.812,0,191.3082,3.4691,114.3752851,127.841,111.445,3.3666,3.5632,3.062179552,4.28467,0.642394,0.97,6.9321,98.72133536,112.568,0,56.939,3.827,107.868295,121.283,95.4928,28.8218,6.3654,,,,,
1287,F069,0,99.08264114,107.203,91.7407,11.6095,4.0462,-0.306352389,1.2384,-5.89386,1.0016,7.6537,12.21181893,19.9933,4.11128,37.6494,1.5684,82.3764495,98.5222,71.4286,38.4573,3.5927,122.5885045,126.039,118.89,3.1978,3.8459,25.32432588,25.9048,24.1089,0.1453,6.2169,84.65757915,93.1885,77.3246,14.0835,3.9209,99.13072726,126.039,77.3246,125.3645,7.1683,,,,,
1288,F069,0,90.91598961,95.1977,86.8466,4.5858,3.2102,-0.33609182,1.06201,-2.75604,0.6025,7.519,11.89299021,16.6898,0,25.799,1.5363,76.46557663,86.9565,0,122.3076,2.9703,108.9941332,111.563,102.435,5.385,3.0946,25.36441289,26.5305,24.1943,0.5691,6.5451,78.03168631,82.4058,74.6954,4.7487,3.1178,90.71254067,111.563,74.6954,91.0251,6.8809,,,,,
1289,F069,0,98.44053394,105.653,88.3855,18.387,3.2397,-1.264447435,3.79608,-5.11139,3.0199,8.2026,14.31576041,17.6315,7.14626,17.9901,1.358,81.98738903,100,44.1176,106.2661,2.8912,126.9910039,133.099,116.615,19.2261,3.2397,27.0107364,29.1153,25.5249,1.1409,7.0411,83.61520671,91.3274,72.1844,28.2879,3.1305,98.07133147,133.099,72.1844,163.1586,7.2386,,,,,
1290,M003,0,95.92053263,116.488,89.6298,21.9683,4.0045,-9.676063071,-8.32245,-10,0.2731,3.2205,8.931771598,18.3374,0,34.5678,2.2278,80.33476936,180.18,0,664.7617,3.6498,123.6965639,135.817,116.32,18.9426,3.951,1.49186222,1.91193,1.28937,0.0269,4.9901,85.1750398,95.6109,0,83.9279,3.9889,95.66873472,135.817,80.0129,122.9377,7.0171,,,,,
1291,M003,0,101.305182,107.752,93.8803,8.0179,4.1059,-9.912198721,-8.22876,-10,0.1178,0.8191,1.653025992,3.33704,0,1.9191,1.0967,79.93981085,168.067,0,279.6614,3.8144,128.4666143,133.661,120.81,6.1247,3.9237,1.968245756,2.20642,1.64642,0.011,5.136,91.63468549,100.249,85.6258,10.074,4.0696,101.2653812,133.661,85.6258,110.7443,6.9787,,,,,
1292,M003,0,91.57878567,97.6212,86.731,7.9515,4.5,-8.766728056,-4.27643,-10,1.3856,7.104,14.9744008,20,0,30.6259,2.8535,72.25049416,163.488,0,192.256,3.9607,118.2662602,125.95,109.525,13.7086,4.403,2.703859408,3.37067,2.33154,0.0709,5.8637,82.82317563,90.9729,77.8564,8.8873,4.3268,91.50770622,125.95,77.8564,96.53,6.9109,,,,,
1293,M003,0,99.18105512,108.178,90.8071,16.2935,4.8043,-9.412932707,-4.54254,-10,0.8595,4.4696,13.71701097,19.0961,0,33.1526,2.7203,74.01911958,95.3895,0,125.9627,4.2178,127.0278981,137.176,115.345,22.0899,4.6895,3.685419827,5.24292,0.46997,0.5051,6.6397,88.81895188,101.844,0,65.5355,4.6393,99.05736319,137.176,76.9111,116.6866,7.0919,,,,,
1294,M003,0,101.3870651,109.817,91.8902,10.8521,4.3335,-9.761124788,-8.73444,-10,0.1629,3.0472,15.03421933,19.9933,4.13708,20.3199,2.2223,76.53539663,109.091,0,191.9012,3.7546,127.8789535,134.901,115.817,15.9016,4.2604,2.75898652,3.71246,2.44141,0.0516,5.6901,92.1719514,103.262,83.7056,12.4238,4.2897,101.4869444,134.901,85.0941,106.4078,6.984,,,,,
1295,M003,0,90.02058857,99.5044,67.6984,36.0326,4.5776,-6.495782134,0.609131,-10,7.8507,8.7029,11.19080565,19.5059,0,30.5113,2.449,80.42617436,103.448,0,126.6142,4.029,129.24526,144.325,101.519,74.0764,4.4965,4.279526558,5.90515,3.68957,0.3035,6.3365,74.31380861,82.1399,0,38.3345,4.3701,90.21029441,144.325,55.966,254.0455,7.4575,,,,,
1296,M003,1,103.7140499,116.745,92.2305,20.5479,4.3857,-7.759534306,0.5896,-10,5.0311,7.8566,17.6103222,20,13.0435,2.9148,2.7835,83.26878734,101.868,28.103,107.4154,3.74,148.1707039,160.957,131.681,42.2546,4.2984,4.654174592,6.05163,4.18243,0.138,5.9988,90.75279002,97.088,75.1386,20.3476,4.2829,103.8121013,160.957,80.2788,220.8531,7.2916,,,,,
1297,M003,0,92.09174005,97.0109,83.1975,11.0609,3.7745,-9.377610044,-5.22583,-10,0.9023,4.4765,9.846229698,19.1877,0,33.8092,1.5081,74.61701498,168.539,0,275.5166,3.5805,141.0374953,168.874,124.237,78.0509,3.7158,2.115330486,2.63519,1.89972,0.0236,5.0747,79.97555804,85.8326,71.4754,8.9988,3.6784,92.38261255,168.874,71.4754,214.8398,7.1387,,,,,
1298,M003,0,85.95890811,93.5281,82.3366,6.2621,3.1073,-9.023553022,-5.4425,-10,1.6125,5.7575,13.08163395,18.7793,0,40.0303,1.1131,70.54990934,125.786,0,301.7705,2.8824,134.3371468,146.039,125.478,20.398,3.044,4.91932106,5.88074,4.63409,0.0978,5.5742,70.69647025,74.3705,66.4533,4.4516,2.9816,85.84163987,146.039,66.4533,270.8237,7.1229,,,,,
1299,M003,0,90.71923228,93.8154,86.8452,2.8054,3.0172,-9.143115341,-4.15863,-10,1.5926,5.4285,7.223085213,18.2871,4.54167,29.6672,0.4935,69.94693573,87.2093,57.7478,64.8888,2.8774,117.4532278,124.178,112.804,8.8357,2.9495,3.579304616,4.85077,2.78625,0.3862,5.9804,81.8232205,89.3186,78.3586,5.6855,3.0382,90.71692033,124.178,78.3586,87.4115,6.7435,,,,,
1300,F044,0,72.1247342,76.7886,68.728,3.9422,3.6271,1.524960379,4.91821,-1.69769,1.9085,8.5043,15.39621344,19.9933,10.4603,8.7711,1.9403,91.5509467,105.263,80,31.7859,3.2234,96.73829131,103.41,88.6096,16.0689,3.551,1.329237115,3.68042,0.485229,0.9902,5.9765,63.37224627,72.1253,0,52.0813,3.5271,71.96413804,103.41,60.1018,61.3406,6.5704,,,,,
1301,F044,0,73.29023952,75.9598,71.0065,1.4038,3.3005,1.893828097,3.97827,-1.35803,1.1693,8.2492,16.3253126,19.9667,13.8249,4.8526,1.5815,98.19218657,115.163,88.2353,21.9878,2.6756,101.2520806,106.394,94.7542,6.2676,3.0413,1.015407421,3.22571,0.535583,0.3316,5.6297,64.81644336,70.9436,61.963,3.2963,3.3805,73.36040776,106.394,61.963,73.4622,6.4719,,,,,
1302,F044,0,67.77593478,73.3355,63.2298,5.3552,4.6707,-0.837072092,0.142822,-2.20001,0.2953,7.9935,13.34654476,19.7239,7.92498,3.2208,2.8564,88.16793986,101.695,44.4774,128.9272,3.5567,102.6431995,110.47,93.1294,14.1688,4.2873,2.495316819,3.08838,1.9577,0.0236,5.1833,58.93444052,70.5891,53.3959,9.1209,4.4314,67.57991959,110.47,53.3959,95.7256,6.7417,,,,,
1303,F044,0,72.51672811,81.1292,65.9613,10.0471,4.3443,0.136389811,3.63007,-5.01312,3.3569,8.9584,14.10155298,20,7.54148,16.0208,2.3325,96.77549002,122.699,48.3481,142.2485,3.7001,110.4933914,118.181,101.667,8.5453,4.1062,0.407611524,0.485229,0.305175,0.002,4.0629,60.98002264,71.6231,56.1137,9.4788,4.2357,72.37068483,118.181,55.4047,127.9892,6.8965,,,,,
1304,F044,0,68.86511275,74.7947,63.7765,5.0437,3.9476,-0.090038254,1.62231,-3.81317,1.2758,8.4736,14.0705293,19.9933,9.59386,13.1194,1.7739,96.20043564,113.208,46.875,84.4357,3.1867,106.6864124,116.556,98.1811,11.6164,3.7701,0.187430463,1.66016,-0.00152674,0.0414,4.9384,58.41369516,63.6173,55.3456,2.9466,3.5345,68.80727275,116.556,55.9956,113.6375,6.6716,,,,,
1305,F044,0,62.84421285,72.5502,52.3907,13.1087,5.4856,-1.049058179,4.49707,-10,4.6719,9.1164,9.950543006,19.6592,0,16.3755,3.0819,92.04198758,176.471,41.1523,175.628,4.411,96.37980364,110.589,81.7854,38.4177,5.1629,-0.009150615,-0.00396729,-0.014801,0,2.807,11.3401177,25.2502,0.0885001,33.9243,8.2237,51.66340838,62.1402,0,18.0413,5.0158,62.69331587,110.589,43.6471,109.6599,6.9828
1306,F044,1,78.53881734,87.5365,61.3249,26.4084,4.5085,-3.788714563,2.09045,-9.18182,7.5258,9.4555,12.87508875,19.9933,3.99973,14.6509,2.4705,92.72762702,116.505,0,126.3769,3.8241,106.7288747,116.763,90.4116,23.8741,4.3879,0.151180427,10.0433,-8.61E-07,1.0604,2.5558,67.32369202,77.5905,0,59.2485,4.3061,78.70624468,116.763,52.5392,111.0978,7.052,,,,,
1307,F044,0,67.19880042,71.5327,62.5711,4.0362,3.7567,-1.887592501,0.328979,-3.13965,0.6629,7.0893,8.24288786,17.5953,0,23.9309,1.4557,89.98650525,107.335,44.7427,86.3772,3.3733,103.762312,109.614,97.7675,8.9894,3.694,-0.009224835,-0.00427246,-0.0144958,0,2.6893,2.583322531,7.48138,0.868224,0.701,6.6541,56.86949412,60.8404,53.6322,2.5763,3.5293,67.05835229,109.614,53.6322,96.2092,6.6239
1308,F044,0,54.75750038,59.817,50.2465,7.7295,3.088,-1.411366716,0.328979,-3.00171,0.4463,7.8866,14.48906332,19.98,9.23645,18.3827,1.3579,95.05708533,108.893,85.8369,31.0354,2.8759,87.05896526,92.0068,82.908,7.6504,3.088,14.81493588,16.983,12.3764,3.0965,6.3866,44.89290236,48.6101,39.7476,8.0863,2.8989,54.73797477,92.0068,39.7476,92.7883,6.6009,,,,,
1309,F044,0,68.81828178,82.6316,59.9964,43.5066,3.3741,0.73335414,4.6637,-1.55548,2.935,8.1114,15.10535974,20,9.26355,16.4124,1.5317,102.9701198,141.176,36.3636,317.7195,2.9151,110.3888863,126.6,88.4914,125.8008,3.3305,1.422162307,3.74908,-8.61E-07,0.6362,5.8621,57.36363413,69.7915,50.2054,26.7001,3.4347,69.01423422,126.6,50.2054,182.6698,7.1274,,,,,
1310,F074,0,86.02113688,96.8505,76.138,25.0818,3.5965,-1.36158668,2.99622,-10,7.078,9.2079,15.63144109,19.3861,4.21615,12.4822,1.8617,81.79871988,101.695,40,132.7311,3.088,137.0274185,146.157,125.507,20.5345,3.5575,1.439067369,1.60522,0.996398,0.0235,4.8558,66.62471094,77.7087,57.9453,24.5968,3.6378,86.25063188,146.157,57.9453,322.6534,7.502,,,,,
1311,F074,0,83.6363947,109.255,0,213.7222,3.846,-5.269182145,0.944519,-10,16.863,7.4081,10.02719055,15.852,6.65779,5.9207,1.7639,93.93217041,163.934,0,552.7258,3.6121,105.2649762,115.758,0,214.7896,3.8104,1.721214741,1.82648,1.55945,0.0031,4.3758,66.76684826,80.4561,54.8139,39.4162,3.817,83.58923191,115.758,54.8139,184.3126,7.3335,,,,,
1312,F074,0,78.80175147,87.2604,72.1713,9.7271,4.5393,-2.640485347,1.72638,-6.67328,5.3384,9.4139,16.12479225,19.9734,0,23.0956,2.99,75.14267196,90.7716,36.5408,69.4673,3.9266,96.83331771,113.779,89.0527,34.3277,4.3103,14.4952373,16.6138,13.6139,0.3979,6.7056,68.16960987,76.5861,61.5494,9.5724,4.3654,78.70184847,113.779,61.5494,66.3698,6.8557,,,,,
1313,F074,0,82.81980266,95.0264,73.1007,27.3583,4.457,-1.843375611,4.66461,-10,14.6882,9.5322,11.49503266,19.3798,0,34.1793,2.1129,84.04234537,109.091,41.958,121.8906,3.9624,108.6910487,117.383,96.1131,28.5015,4.3757,15.12503729,18.808,12.5916,2.4243,7.5495,71.36003592,84.4146,0,83.121,4.3533,82.66032405,117.383,63.6173,108.0764,7.1268,,,,,
1314,F074,0,79.29203145,88.3392,69.0237,26.9738,3.4798,0.293951869,2.83386,-7.2348,1.9883,8.5256,16.3127039,19.1205,12.1041,4.2773,1.966,74.28788212,90.9091,35.9497,96.652,3.2458,93.64669572,100.219,86.8961,6.6577,3.3913,16.74861968,18.4875,15.7349,0.7364,6.7706,69.91273356,78.5358,58.8611,33.9285,3.4778,79.48045977,100.219,59.511,65.6639,6.8477,,,,,
1315,F074,0,74.56056576,85.6194,0,40.7437,5.5426,0.055217227,2.92267,-8.66241,2.0685,9.1533,15.46504367,20,0,25.6944,3.6479,76.45311027,98.5222,0,46.6819,4.2045,88.92211756,97.9152,0,45.7759,4.9651,14.13516486,20.5231,9.7641,5.7303,8.0418,64.85507513,77.2065,0,19.578,5.1018,74.8487901,97.9152,56.4091,55.989,6.8474,,,,,
1316,F074,1,74.20825695,80.2396,69.8717,6.5574,4.4333,-0.291355678,4.48761,-7.04285,6.1185,9.3383,10.77337818,16.2778,4.3802,22.0506,2.2188,84.79904509,103.27,64.5161,70.1438,3.9024,88.49116445,103.587,82.524,20.3494,4.2405,12.71869067,20.3873,2.76031,32.2569,8.1266,65.0411256,72.2435,60.545,6.6451,4.2166,74.15220923,103.587,60.545,47.8538,6.7141,,,,,
1317,F074,0,72.79780407,84.1168,0,11.6438,3.9639,-1.894955076,2.69592,-8.0661,4.9479,9.3385,10.34274615,17.7148,0,15.4094,1.9049,77.29865622,93.8967,0,140.132,3.6869,82.80053664,94.7838,0,11.3518,3.7231,17.57264576,20.6314,16.2842,1.1485,7.0523,64.19706435,68.4326,60.1609,4.4479,3.7429,72.31026167,85.0055,60.1609,28.8805,6.4164,,,,,
1318,F074,0,72.96558281,78.8249,64.217,13.4033,3.2736,-0.592864135,4.9054,-9.3045,10.0648,9.2946,15.15457829,17.2414,10.7778,4.5673,1.5558,83.00477672,105.079,67.3401,86.9037,3.2202,87.02329159,91.3865,82.1695,5.328,3.1609,20.27628402,23.3017,18.5165,1.8874,7.1957,61.61293816,70.2346,0,113.1874,3.17,73.0180167,91.3865,55.8478,57.3321,6.7627,,,,,
1319,F074,0,85.54112397,95.4557,76.9084,39.3686,3.0685,-1.224782573,3.23761,-7.66266,5.0082,8.8362,15.74194054,16.3532,13.6799,0.6653,1.2734,72.48922152,98.5222,41.1241,225.1587,2.8677,102.9915895,106.482,96.704,5.6258,2.9251,20.23772685,23.056,17.1692,3.9075,7.3743,71.18034898,82.8489,0,191.0599,2.8788,85.00376102,106.364,65.8329,101.8198,6.9929,,,,,
1320,M038,0,77.80173737,84.6043,68.652,14.9936,3.2827,3.71724038,5.84717,-0.822449,2.2905,8.831,13.36441839,17.1871,11.5964,5.7042,1.6793,68.50948801,84.507,0,233.4089,3.0067,120.9754861,126.571,117.944,2.1583,3.2323,19.78116057,19.9661,19.5877,0.0091,4.8552,56.46026021,68.0781,49.1123,16.7077,3.2012,77.86520536,123.439,49.1123,342.3845,7.4046,,,,,
1321,M038,0,82.79015405,91.7521,75.8243,14.9903,3.4167,4.88558669,6.85089,-2.31262,4.8064,8.4147,13.91065248,19.4489,6.81896,20.6591,1.402,83.75430763,92.1659,71.5137,22.7076,3.0986,122.8731461,125.655,119.865,2.2129,3.1409,17.27809721,17.4438,17.102,0.0065,4.6276,60.68946043,69.5256,52.7164,19.3095,3.3288,82.49117258,125.655,52.7164,342.4456,7.465,,,,,
1322,M038,0,70.67092598,77.8966,61.1007,12.8116,4.4313,4.804366367,6.07422,2.88544,0.6864,8.4444,18.98563833,19.9933,11.4112,2.7173,2.8377,73.04701906,180.18,0,885.6869,3.9556,103.6567343,107.309,98.9787,3.4468,4.2216,20.99017432,21.2769,20.7153,0.0221,5.3022,49.35385131,62.5243,39.6295,20.9102,4.2068,70.52147817,107.309,39.6295,251.7373,7.4206,,,,,
1323,M038,0,75.72128923,86.3339,67.6962,23.4386,4.5606,4.346866886,6.69922,-0.429077,2.0814,8.9218,10.23035614,15.949,0,21.1353,2.1444,88.0219352,180.18,0,1389.1221,4.1658,109.5066779,114.606,103.085,7.2521,4.3307,21.07195063,21.4371,20.665,0.0324,5.5093,55.89660205,67.8122,46.1582,24.3997,4.3479,75.76926378,114.606,46.1582,268.0499,7.5017,,,,,
1324,M038,0,69.80716512,74.1943,64.7351,6.6571,3.8756,4.877096341,6.23688,2.80701,0.7465,8.431,15.39840629,19.9867,10.2512,11.0875,2.1126,81.47026683,176.991,0,873.7007,3.205,104.8638144,110.914,100.603,5.368,3.7595,19.74274813,20.0989,19.4885,0.0179,5.2711,50.39325641,56.9113,45.3015,7.4852,3.8245,69.96906821,110.914,45.3015,265.751,7.3183,,,,,
1325,M038,0,88.94841886,113.465,-5.04067,834.2265,5.3281,3.53323724,5.56763,-7.08588,2.3256,9.0358,12.39230008,20,0,21.0985,3.3185,72.49602254,180.18,0,499.0066,4.3387,133.9103346,171.326,-5.00799,2026.1675,5.1487,8.699393938,11.6318,3.28674,8.8875,6.7971,67.82613049,89.0231,-6.69187,540.1226,5.1741,88.5559946,171.326,-6.75095,1187.8813,7.7823,,,,,
1326,M038,1,97.26040663,112.794,80.3956,69.3197,4.6074,6.547480163,7.50153,4.78973,0.3799,8.0006,15.28243753,19.9867,0,27.0933,2.3832,91.22521842,180.18,0,777.1967,3.7743,115.6384184,131.859,100.338,89.4,4.5369,3.34454737,10.8459,2.52685,0.46,5.3368,78.60872721,95.9063,0,107.3629,4.4773,97.5416937,131.859,60.545,205.5657,7.4552,,,,,
1327,M038,0,74.49692199,80.8647,68.6413,9.2729,4.0345,4.499328587,6.73401,-2.98218,1.9163,8.7949,13.65653028,19.9667,7.1908,20.882,2.0111,78.46846899,91.047,40.2685,120.0142,3.2911,114.0213572,125.123,106.128,17.3444,3.9982,21.27854505,21.4127,21.1441,0.0033,4.5394,51.57267925,56.8523,46.6604,7.2319,3.8704,74.40783129,125.123,46.6604,337.8743,7.4564,,,,,
